# ----------------------------------------,,,,,,
# Reports snapshot,,,,,,
# Account: BGW Doors,,,,,,
# Property: BGW Doors,,,,,,
# ----------------------------------------,,,,,,
#,,,,,,
# Start date: 20260101,,,,,,
# End date: 20260709,,,,,,
Sessions,Add to carts,Purchases,Checkouts,,,
65848,963,44,566,,,
,,,,,,
#,,,,,,
# Start date: 20260101,,,,,,
# End date: 20260709,,,,,,
Nth day,Active users,,,,,
"Search: 81 results found for ""Hardwood single doors"" – BGW Doors",1,,,,,
"Search: 81 results found for ""Red"" – BGW Doors",1,,,,,
"Search: 81 results found for ""Red"" – Page 2 – BGW Doors",1,,,,,
"Search: 81 results found for ""Wood"" – Page 2 – BGW Doors",1,,,,,
"Search: 81 results found for ""exterior iron double doors"" – BGW Doors",1,,,,,
"Search: 81 results found for ""hinged doors for 65""x65"" interior space"" – Page 2 – BGW Doors",1,,,,,
"Search: 82 results found for ""Paint for front door"" – Page 2 – BGW Doors",1,,,,,
"Search: 82 results found for ""Paint for front door"" – Page 3 – BGW Doors",1,,,,,
"Search: 82 results found for ""f285 fiberglass entry door"" – Page 2 – BGW Doors",1,,,,,
"Search: 83 results found for ""4""doors"" – BGW Doors",1,,,,,
"Search: 83 results found for ""Double door entry door with 2 sidelights"" – BGW Doors",1,,,,,
"Search: 83 results found for ""Front"" – BGW Doors",1,,,,,
"Search: 83 results found for ""Front"" – Page 2 – BGW Doors",1,,,,,
"Search: 84 results found for ""42 x 96 entry door"" – BGW Doors",1,,,,,
"Search: 84 results found for ""72 inch wide front door with sidelights"" – BGW Doors",1,,,,,
"Search: 84 results found for ""Interior doors"" – BGW Doors",1,,,,,
"Search: 84 results found for ""Interior doors"" – Page 2 – BGW Doors",1,,,,,
"Search: 84 results found for ""Interior"" – BGW Doors",1,,,,,
"Search: 84 results found for ""Old doors"" – BGW Doors",1,,,,,
"Search: 84 results found for ""Wood front door"" – BGW Doors",1,,,,,
"Search: 84 results found for ""inter"" – BGW Doors",1,,,,,
"Search: 84 results found for ""interior"" – BGW Doors",1,,,,,
"Search: 85 results found for ""Black front entry doors"" – BGW Doors",1,,,,,
"Search: 85 results found for ""Double iron doors"" – BGW Doors",1,,,,,
"Search: 85 results found for ""Interior doors"" – BGW Doors",1,,,,,
"Search: 85 results found for ""Interior doors"" – Page 2 – BGW Doors",1,,,,,
"Search: 85 results found for ""Sidelights"" – BGW Doors",1,,,,,
"Search: 85 results found for ""Sidelights"" – Page 2 – BGW Doors",1,,,,,
"Search: 85 results found for ""Solid Wood Exterior Door- Huntington"" – BGW Doors",1,,,,,
"Search: 85 results found for ""Wood black 36 in front doors"" – BGW Doors",1,,,,,
"Search: 85 results found for ""black wood 36 in front doors"" – BGW Doors",1,,,,,
"Search: 85 results found for ""black wood 36 in front doors"" – Page 2 – BGW Doors",1,,,,,
"Search: 85 results found for ""single doord"" – BGW Doors",1,,,,,
"Search: 86 results found for ""Interior door"" – BGW Doors",1,,,,,
"Search: 86 results found for ""Nine light exterior door"" – BGW Doors",1,,,,,
"Search: 86 results found for ""Solid wood double entry door"" – BGW Doors",1,,,,,
"Search: 86 results found for ""interior"" – BGW Doors",1,,,,,
"Search: 87 results found for ""42' single front door"" – BGW Doors",1,,,,,
"Search: 87 results found for ""Back door"" – BGW Doors",1,,,,,
"Search: 87 results found for ""Black 72 inch wide beveled glass door with two sides"" – BGW Doors",1,,,,,
"Search: 87 results found for ""Exterior double doors"" – BGW Doors",1,,,,,
"Search: 87 results found for ""Exterior double doors"" – Page 2 – BGW Doors",1,,,,,
"Search: 87 results found for ""Exterior double doors"" – Page 3 – BGW Doors",1,,,,,
"Search: 87 results found for ""Exterior double doors"" – Page 6 – BGW Doors",1,,,,,
"Search: 87 results found for ""M"" – BGW Doors",1,,,,,
"Search: 87 results found for ""Paneled Wood Front Entry Doors"" – BGW Doors",1,,,,,
"Search: 87 results found for ""Paneled Wood Front Entry Doors"" – Page 2 – BGW Doors",1,,,,,
"Search: 87 results found for ""Paneled Wood Front Entry Doors"" – Page 3 – BGW Doors",1,,,,,
"Search: 87 results found for ""Paneled Wood Front Entry Doors"" – Page 4 – BGW Doors",1,,,,,
"Search: 87 results found for ""Sidelights"" – BGW Doors",1,,,,,
"Search: 87 results found for ""Single exterior door"" – BGW Doors",1,,,,,
"Search: 87 results found for ""Single exterior door"" – Page 2 – BGW Doors",1,,,,,
"Search: 87 results found for ""Single exterior door"" – Page 3 – BGW Doors",1,,,,,
"Search: 87 results found for ""Single wood door"" – BGW Doors",1,,,,,
"Search: 87 results found for ""Single wood entry door"" – BGW Doors",1,,,,,
"Search: 87 results found for ""single front door with"" – BGW Doors",1,,,,,
"Search: 88 results found for ""Arch front doors"" – BGW Doors",1,,,,,
"Search: 88 results found for ""Exterrior full glass door"" – BGW Doors",1,,,,,
"Search: 88 results found for ""Glass and light colored wood country style"" – BGW Doors",1,,,,,
"Search: 88 results found for ""Vintage doors"" – BGW Doors",1,,,,,
"Search: 88 results found for ""double entry doors"" – BGW Doors",1,,,,,
"Search: 88 results found for ""double entry doors"" – Page 2 – BGW Doors",1,,,,,
"Search: 88 results found for ""single wood door"" – Page 2 – BGW Doors",1,,,,,
"Search: 88 results found for ""single wood door"" – Page 3 – BGW Doors",1,,,,,
"Search: 89 results found for ""Exterior No glass double door"" – BGW Doors",1,,,,,
"Search: 89 results found for ""Front single door"" – BGW Doors",1,,,,,
"Search: 89 results found for ""Front single door"" – Page 2 – BGW Doors",1,,,,,
"Search: 89 results found for ""Front single door"" – Page 3 – BGW Doors",1,,,,,
"Search: 89 results found for ""Prehung right hung out swing exterior door"" – BGW Doors",1,,,,,
"Search: 89 results found for ""This door in fiberglass"" – BGW Doors",1,,,,,
"Search: 89 results found for ""solid wood entry doors"" – BGW Doors",1,,,,,
"Search: 9 results found for ""42"" – BGW Doors",1,,,,,
"Search: 9 results found for ""Black front door with side lights"" – BGW Doors",1,,,,,
"Search: 9 results found for ""Cedar"" – BGW Doors",1,,,,,
"Search: 9 results found for ""Etched clear glass front door"" – BGW Doors",1,,,,,
"Search: 9 results found for ""Interior wood French doors"" – BGW Doors",1,,,,,
"Search: 9 results found for ""Interior"" – BGW Doors",1,,,,,
"Search: 9 results found for ""Metal commercial"" – BGW Doors",1,,,,,
"Search: 9 results found for ""Spanish"" – BGW Doors",1,,,,,
"Search: 9 results found for ""Wood front door wth half round transom"" – BGW Doors",1,,,,,
"Search: 9 results found for ""hurricane"" – BGW Doors",1,,,,,
"Search: 9 results found for ""old french doors"" – BGW Doors",1,,,,,
"Search: 90 results found for ""Anderson doors"" – BGW Doors",1,,,,,
"Search: 90 results found for ""Anderson doors"" – Page 2 – BGW Doors",1,,,,,
"Search: 90 results found for ""Interior"" – BGW Doors",1,,,,,
"Search: 90 results found for ""White double front door"" – Page 2 – BGW Doors",1,,,,,
"Search: 90 results found for ""exterior wood double doors"" – BGW Doors",1,,,,,
"Search: 90 results found for ""fiberglass entry door with sidelite unfinished"" – BGW Doors",1,,,,,
"Search: 90 results found for ""slab solid wood exterior door"" – BGW Doors",1,,,,,
"Search: 91 results found for ""Double doors with glass"" – Page 2 – BGW Doors",1,,,,,
"Search: 91 results found for ""Double doors with glass"" – Page 3 – BGW Doors",1,,,,,
"Search: 91 results found for ""Double doors with glass"" – Page 4 – BGW Doors",1,,,,,
"Search: 91 results found for ""Double entry door wood with window"" – BGW Doors",1,,,,,
"Search: 91 results found for ""Double glass doors"" – BGW Doors",1,,,,,
"Search: 91 results found for ""Glass double doors"" – BGW Doors",1,,,,,
"Search: 91 results found for ""Glass double doors"" – Page 2 – BGW Doors",1,,,,,
"Search: 91 results found for ""Glass double doors"" – Page 3 – BGW Doors",1,,,,,
"Search: 91 results found for ""Glass double doors"" – Page 4 – BGW Doors",1,,,,,
"Search: 91 results found for ""Glass double doors"" – Page 5 – BGW Doors",1,,,,,
"Search: 91 results found for ""Glass exterior doors"" – BGW Doors",1,,,,,
"Search: 91 results found for ""Storm doors"" – BGW Doors",1,,,,,
"Search: 92 results found for ""24x80 interior door"" – BGW Doors",1,,,,,
"Search: 92 results found for ""Door accessories"" – BGW Doors",1,,,,,
"Search: 92 results found for ""Glass exterior door"" – BGW Doors",1,,,,,
"Search: 92 results found for ""Old door"" – BGW Doors",1,,,,,
"Search: 92 results found for ""fiberglass exterior double door"" – BGW Doors",1,,,,,
"Search: 93 results found for ""Door whith sidelights and Transom"" – BGW Doors",1,,,,,
"Search: 93 results found for ""Fiberglass double doors"" – BGW Doors",1,,,,,
"Search: 93 results found for ""Storage door"" – BGW Doors",1,,,,,
"Search: 93 results found for ""energy efficient exterior door"" – BGW Doors",1,,,,,
"Search: 93 results found for ""exterior front wood door"" – Page 6 – BGW Doors",1,,,,,
"Search: 93 results found for ""front double door"" – BGW Doors",1,,,,,
"Search: 93 results found for ""front double door"" – Page 2 – BGW Doors",1,,,,,
"Search: 93 results found for ""front double door"" – Page 3 – BGW Doors",1,,,,,
"Search: 93 results found for ""front double door"" – Page 4 – BGW Doors",1,,,,,
"Search: 93 results found for ""front double door"" – Page 5 – BGW Doors",1,,,,,
"Search: 94 results found for ""Door handles"" – BGW Doors",1,,,,,
"Search: 94 results found for ""Door handles"" – Page 2 – BGW Doors",1,,,,,
"Search: 94 results found for ""Door handles"" – Page 3 – BGW Doors",1,,,,,
"Search: 94 results found for ""Door handles"" – Page 4 – BGW Doors",1,,,,,
"Search: 95 results found for ""Is there wooden front door same as fd 280w?"" – BGW Doors",1,,,,,
"Search: 95 results found for ""Modern front entry double doors"" – BGW Doors",1,,,,,
"Search: 96 results found for ""Front door"" – BGW Doors",1,,,,,
"Search: 96 results found for ""Single entry doors"" – BGW Doors",1,,,,,
"Search: 96 results found for ""exterior dor"" – BGW Doors",1,,,,,
"Search: 97 results found for ""Barn door"" – BGW Doors",1,,,,,
"Search: 97 results found for ""Front door"" – BGW Doors",1,,,,,
"Search: 97 results found for ""Single door with 1 side glass panel in all wood"" – Page 2 – BGW Doors",1,,,,,
"Search: 97 results found for ""Single exterior doors"" – BGW Doors",1,,,,,
"Search: 97 results found for ""entry double door"" – BGW Doors",1,,,,,
"Search: 97 results found for ""fiberglass exterior door"" – Page 2 – BGW Doors",1,,,,,
"Search: 98 results found for ""Exterior doors"" – BGW Doors",1,,,,,
"Search: 98 results found for ""Exterior doors"" – Page 2 – BGW Doors",1,,,,,
"Search: 98 results found for ""Front door"" – Page 2 – BGW Doors",1,,,,,
"Search: 98 results found for ""Single door with 1 side glass panel in all wood"" – BGW Doors",1,,,,,
"Search: 98 results found for ""Single door with 1 side glass panel in all wood"" – Page 3 – BGW Doors",1,,,,,
"Search: 98 results found for ""Single door with 1 side glass panel in all wood"" – Page 4 – BGW Doors",1,,,,,
"Search: 98 results found for ""Single exterior doors"" – Page 3 – BGW Doors",1,,,,,
"Search: 99 results found for ""Black glass double doors"" – BGW Doors",1,,,,,
"Search: 99 results found for ""Black wood front doors"" – BGW Doors",1,,,,,
"Search: 99 results found for ""Black wood front doors"" – Page 2 – BGW Doors",1,,,,,
"Search: 99 results found for ""Black wood front doors"" – Page 3 – BGW Doors",1,,,,,
"Search: 99 results found for ""Black wood front doors"" – Page 4 – BGW Doors",1,,,,,
"Search: 99 results found for ""Black wood front doors"" – Page 5 – BGW Doors",1,,,,,
"Search: 99 results found for ""Black wood front doors"" – Page 6 – BGW Doors",1,,,,,
"Search: 99 results found for ""Black wood front doors"" – Page 7 – BGW Doors",1,,,,,
"Search: 99 results found for ""ONE DOOR FRONT"" – BGW Doors",1,,,,,
"Search: 99 results found for ""Single entry doors"" – BGW Doors",1,,,,,
"Search: 99 results found for ""Single entry doors"" – Page 2 – BGW Doors",1,,,,,
"Search: 99 results found for ""Solid wooden door 3 point locking system"" – BGW Doors",1,,,,,
"Search: 99 results found for ""Solid wooden door 3 point locking system"" – Page 2 – BGW Doors",1,,,,,
"Search: 99 results found for ""Wooden door with glass"" – Page 4 – BGW Doors",1,,,,,
"Search: 99 results found for ""m800g exterior wood door"" – BGW Doors",1,,,,,
"Single Door | Single Doors With Sidelights – Tagged ""double door"" – BGW Doors",1,,,,,
"Single Door | Single Doors With Sidelights – Tagged ""sidelights"" – BGW Doors",1,,,,,
Single Front Doors with Glass: Practical and Trendy – BGW Doors,1,,,,,
"Solid Wood Exterior Entry Doors | Front Doors – Tagged ""32x80x2"" – BGW Doors",1,,,,,
"Solid Wood Exterior Entry Doors | Front Doors – Tagged ""sidelights"" – BGW Doors",1,,,,,
Speakeasy Doors - Vintage and Modern | DoorDestination – BGW Doors,1,,,,,
Things to Consider When Buying Entry Doors | BGW Doors,1,,,,,
Why BGW Doors In Los Angeles Are Perfect For Your Home,1,,,,,
Wood vs. Fiberglass vs. Iron Entry Doors: Which One Is Right for Your – BGW Doors,1,,,,,
design – Page 2 – BGW Doors,1,,,,,
design – Page 5 – BGW Doors,1,,,,,
外部门用玻璃纤维双开门 – 深胡桃木色 | BGW 门业,1,,,,,
木质双开入户门 - 新月形玻璃 | BGW 门业,1,,,,,
,,,,,,
#,,,,,,
# Start date: 20260101,,,,,,
# End date: 20260709,,,,,,
Event name,Event count,,,,,
page_view,132723,,,,,
user_engagement,85336,,,,,
session_start,65342,,,,,
scroll_milestone,55379,,,,,
first_visit,54532,,,,,
view_item,51830,,,,,
scroll,24987,,,,,
form_start,20086,,,,,
view_search_results,2507,,,,,
search,2246,,,,,
form_submit,1836,,,,,
add_to_cart,963,,,,,
begin_checkout,566,,,,,
click_phone,255,,,,,
click,214,,,,,
file_download,132,,,,,
add_payment_info,62,,,,,
purchase,44,,,,,
click_email,33,,,,,
,,,,,,
# What are your top performing key events?,,,,,,
# Start date: 20260101,,,,,,
# End date: 20260709,,,,,,
Event name,Key events,,,,,
click_phone,248,,,,,
purchase,44,,,,,
,,,,,,
# Where does your average 120d value come from?,,,,,,
# Start date: 20260101,,,,,,
# End date: 20260709,,,,,,
First user primary channel group (Default Channel Group),Average 120d value,,,,,
Organic Social,98.61111111,,,,,
Organic Search,9.236616386,,,,,
Direct,4.844717878,,,,,
Organic Shopping,4.236677116,,,,,
Paid Search,2.930324015,,,,,
Cross-network,1.013116241,,,,,
,,,,,,
#,,,,,,
# Start date: 20260101,,,,,,
# End date: 20260709,,,,,,
Item name,Items purchased,,,,,
Slab Solid Wood Door - M300 Series,10,,,,,
Solid Wood Entry Door-M280,7,,,,,
Fiberglass Exterior Door FD05,5,,,,,
Solid Wood Exterior Door M705A,4,,,,,
Interior Wood Door mi901 - Closeout Sale,3,,,,,
M800 Series Mahogany Slab Door – Closeout Sale,3,,,,,
Solid Wood Slab Door - M777,3,,,,,
FD280B Fiberglass Doors,2,,,,,
Iron Door Exterior  # ID03,2,,,,,
Knotty Alder Solid Wood Slab Door- Maricopa  No View,2,,,,,
"M300H 32"" x 80"" Gold No Box ",2,,,,,
Solid Wood Exterior Door M580E,2,,,,,
" M8P Wood single door with two sidelights (12"" x 36"" x 12"" x 96"" x 6 9/16"") (Net Frame 61 1/4"" x 97""",1,,,,,
14-16 Week Lead Time,1,,,,,
BE02,1,,,,,
Color: Dark Walnut,1,,,,,
Custom - Slab Door Dummy prepped and stained DM LH 36x 96,1,,,,,
Custom Iron Door 73 1/4 x 80 1/2 x 4 LH Black Finnish *Glass TBD,1,,,,,
"Custom M580E 36X36X80RH. Mah. DBL Door 73 1/4"" x 81"" x 5 1/4"" TG-Black, Dark Mahogany Finish, Prehun",1,,,,,
"Custom M580E total NFD 65 1/4"" x 94"" x 5 1/4"" jamb, Dark Mahogany, Right Hand Swing in ",1,,,,,
"Custom jamb 4 9/16""",1,,,,,
Emtek: Adams,1,,,,,
Emtek: Lausanne,1,,,,,
Emtek: Ribbon & Reed,1,,,,,
Estimated ETA 14-16 weeks,1,,,,,
Fiberglass Exterior Door FD04W,1,,,,,
"Front Door Pull Handle, Silver",1,,,,,
Install - Copper Door 6'0 x 8'0 50% Deposit. (Remainder balance will be paid when the installation i,1,,,,,
Installation,1,,,,,
Installation Iron Door,1,,,,,
Jobsite Measurement for install,1,,,,,
Material Q-lon for M705 5'0 x 6'8 3pcs + 2pc door sweeps,1,,,,,
NO BORE: Door will be prepped and hinged as Right hand swing in but NO Bore holes will be drilled on,1,,,,,
"Q-lon Weather-strip for Iron Door ID07 single door 36""x80""",1,,,,,
Q-lon Weatherstrip 8'0 bronze,1,,,,,
Return Shipping Freight (for order# 3536),1,,,,,
"Rome 30"" x 80"" Silver no box ",1,,,,,
Slab Solid Wood  Door – M680A,1,,,,,
Slab Solid Wood Exterior Door - Rome,1,,,,,
Solid Wood Exterior Door M6P,1,,,,,
Solid Wood Exterior Door-M800G,1,,,,,
